"export-plot data (NetLogo 6.2.0)"
"EBIVModel.nlogo"
"05/29/2023 11:38:12:454 +0200"

"MODEL SETTINGS"
"surv-mod-embryo","max-resources-base","pcolor-update?","lact-prob-mid","resources-dynamic?","surv-prob-mid","surv-mod-off","print?","itv-var-bmr","preg-prob-mid","r-growth-ts","growth-lm-prob-const","out-year","n-animals","debug","preg-prob-const","growth-lm-prob-mid","overwinter-skip?","perc-resource-cells","lact-prob-const","itv-var-growth","itv-var-repro","home-ranging?","surv-prob-const","fragmentation-level"
"0.74","140","false","0.12","false","0.02","0.32","false","0","0.02","0.011","27.4","5","100","""Dens""","16.48","0.05","true","0.75","38.8","0","0","true","71.29","0.9"

"""Local density per hectare"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","895","0","78.1","true","""0""","false","6"

"pen name","pen down?","mode","interval","color","x"
"""0""","true","0","1","105","808"
"""25""","true","0","1","65","808"
"""50""","true","0","1","45","808"
"""75""","true","0","1","25","808"
"""100""","true","0","1","15","808"
"""Density""","true","0","1","0","808"

"""0""",,,,"""25""",,,,"""50""",,,,"""75""",,,,"""100""",,,,"""Density"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"433","4.4","105","true","433","8.9","65","true","433","14.2","45","true","433","21.6","25","true","433","41.4","15","true","433","33","0","true"
"434","4.4","105","true","434","8.9","65","true","434","14.2","45","true","434","21.6","25","true","434","41.4","15","true","434","39","0","true"
"435","4.4","105","true","435","8.9","65","true","435","14.2","45","true","435","21.6","25","true","435","41.4","15","true","435","41","0","true"
"436","4.4","105","true","436","8.9","65","true","436","14.2","45","true","436","21.6","25","true","436","41.4","15","true","436","44","0","true"
"437","4.4","105","true","437","8.9","65","true","437","14.2","45","true","437","21.6","25","true","437","41.4","15","true","437","52","0","true"
"438","4.4","105","true","438","8.9","65","true","438","14.2","45","true","438","21.6","25","true","438","41.4","15","true","438","54","0","true"
"439","4.4","105","true","439","8.9","65","true","439","14.2","45","true","439","21.6","25","true","439","41.4","15","true","439","59","0","true"
"440","4.4","105","true","440","8.9","65","true","440","14.2","45","true","440","21.6","25","true","440","41.4","15","true","440","59","0","true"
"441","4.4","105","true","441","8.9","65","true","441","14.2","45","true","441","21.6","25","true","441","41.4","15","true","441","69","0","true"
"442","4.4","105","true","442","8.9","65","true","442","14.2","45","true","442","21.6","25","true","442","41.4","15","true","442","71","0","true"
"443","4.4","105","true","443","8.9","65","true","443","14.2","45","true","443","21.6","25","true","443","41.4","15","true","443","71","0","true"
"444","4.4","105","true","444","8.9","65","true","444","14.2","45","true","444","21.6","25","true","444","41.4","15","true","444","71","0","true"
"445","4.4","105","true","445","8.9","65","true","445","14.2","45","true","445","21.6","25","true","445","41.4","15","true","445","70","0","true"
"446","4.4","105","true","446","8.9","65","true","446","14.2","45","true","446","21.6","25","true","446","41.4","15","true","446","68","0","true"
"447","4.4","105","true","447","8.9","65","true","447","14.2","45","true","447","21.6","25","true","447","41.4","15","true","447","67","0","true"
"448","4.4","105","true","448","8.9","65","true","448","14.2","45","true","448","21.6","25","true","448","41.4","15","true","448","66","0","true"
"449","4.4","105","true","449","8.9","65","true","449","14.2","45","true","449","21.6","25","true","449","41.4","15","true","449","65","0","true"
"450","4.4","105","true","450","8.9","65","true","450","14.2","45","true","450","21.6","25","true","450","41.4","15","true","450","62","0","true"
"451","4.4","105","true","451","8.9","65","true","451","14.2","45","true","451","21.6","25","true","451","41.4","15","true","451","59","0","true"
"452","4.4","105","true","452","8.9","65","true","452","14.2","45","true","452","21.6","25","true","452","41.4","15","true","452","54","0","true"
"453","4.4","105","true","453","8.9","65","true","453","14.2","45","true","453","21.6","25","true","453","41.4","15","true","453","52","0","true"
"454","4.4","105","true","454","8.9","65","true","454","14.2","45","true","454","21.6","25","true","454","41.4","15","true","454","50","0","true"
"455","4.4","105","true","455","8.9","65","true","455","14.2","45","true","455","21.6","25","true","455","41.4","15","true","455","48","0","true"
"456","4.4","105","true","456","8.9","65","true","456","14.2","45","true","456","21.6","25","true","456","41.4","15","true","456","47","0","true"
"457","4.4","105","true","457","8.9","65","true","457","14.2","45","true","457","21.6","25","true","457","41.4","15","true","457","47","0","true"
"458","4.4","105","true","458","8.9","65","true","458","14.2","45","true","458","21.6","25","true","458","41.4","15","true","458","44","0","true"
"459","4.4","105","true","459","8.9","65","true","459","14.2","45","true","459","21.6","25","true","459","41.4","15","true","459","38","0","true"
"460","4.4","105","true","460","8.9","65","true","460","14.2","45","true","460","21.6","25","true","460","41.4","15","true","460","30","0","true"
"461","4.4","105","true","461","8.9","65","true","461","14.2","45","true","461","21.6","25","true","461","41.4","15","true","461","25","0","true"
"462","4.4","105","true","462","8.9","65","true","462","14.2","45","true","462","21.6","25","true","462","41.4","15","true","462","20","0","true"
"463","4.4","105","true","463","8.9","65","true","463","14.2","45","true","463","21.6","25","true","463","41.4","15","true","463","18","0","true"
"464","4.4","105","true","464","8.9","65","true","464","14.2","45","true","464","21.6","25","true","464","41.4","15","true","464","17","0","true"
"465","4.4","105","true","465","8.9","65","true","465","14.2","45","true","465","21.6","25","true","465","41.4","15","true","465","12","0","true"
"466","4.4","105","true","466","8.9","65","true","466","14.2","45","true","466","21.6","25","true","466","41.4","15","true","466","12","0","true"
"467","4.4","105","true","467","8.9","65","true","467","14.2","45","true","467","21.6","25","true","467","41.4","15","true","467","11","0","true"
"468","4.4","105","true","468","8.9","65","true","468","14.2","45","true","468","21.6","25","true","468","41.4","15","true","468","11","0","true"
"469","4.4","105","true","469","8.9","65","true","469","14.2","45","true","469","21.6","25","true","469","41.4","15","true","469","11","0","true"
"470","4.4","105","true","470","8.9","65","true","470","14.2","45","true","470","21.6","25","true","470","41.4","15","true","470","12","0","true"
"471","4.4","105","true","471","8.9","65","true","471","14.2","45","true","471","21.6","25","true","471","41.4","15","true","471","11","0","true"
"472","4.4","105","true","472","8.9","65","true","472","14.2","45","true","472","21.6","25","true","472","41.4","15","true","472","11","0","true"
"473","4.4","105","true","473","8.9","65","true","473","14.2","45","true","473","21.6","25","true","473","41.4","15","true","473","11","0","true"
"474","4.4","105","true","474","8.9","65","true","474","14.2","45","true","474","21.6","25","true","474","41.4","15","true","474","10","0","true"
"475","4.4","105","true","475","8.9","65","true","475","14.2","45","true","475","21.6","25","true","475","41.4","15","true","475","8","0","true"
"476","4.4","105","true","476","8.9","65","true","476","14.2","45","true","476","21.6","25","true","476","41.4","15","true","476","8","0","true"
"477","4.4","105","true","477","8.9","65","true","477","14.2","45","true","477","21.6","25","true","477","41.4","15","true","477","8","0","true"
"478","4.4","105","true","478","8.9","65","true","478","14.2","45","true","478","21.6","25","true","478","41.4","15","true","478","7","0","true"
"479","4.4","105","true","479","8.9","65","true","479","14.2","45","true","479","21.6","25","true","479","41.4","15","true","479","5","0","true"
"480","4.4","105","true","480","8.9","65","true","480","14.2","45","true","480","21.6","25","true","480","41.4","15","true","480","5","0","true"
"481","4.4","105","true","481","8.9","65","true","481","14.2","45","true","481","21.6","25","true","481","41.4","15","true","481","5","0","true"
"482","4.4","105","true","482","8.9","65","true","482","14.2","45","true","482","21.6","25","true","482","41.4","15","true","482","5","0","true"
"483","4.4","105","true","483","8.9","65","true","483","14.2","45","true","483","21.6","25","true","483","41.4","15","true","483","4","0","true"
"484","4.4","105","true","484","8.9","65","true","484","14.2","45","true","484","21.6","25","true","484","41.4","15","true","484","4","0","true"
"485","4.4","105","true","485","8.9","65","true","485","14.2","45","true","485","21.6","25","true","485","41.4","15","true","485","2","0","true"
"486","4.4","105","true","486","8.9","65","true","486","14.2","45","true","486","21.6","25","true","486","41.4","15","true","486","2","0","true"
"487","4.4","105","true","487","8.9","65","true","487","14.2","45","true","487","21.6","25","true","487","41.4","15","true","487","2","0","true"
"488","4.4","105","true","488","8.9","65","true","488","14.2","45","true","488","21.6","25","true","488","41.4","15","true","488","2","0","true"
"489","4.4","105","true","489","8.9","65","true","489","14.2","45","true","489","21.6","25","true","489","41.4","15","true","489","2","0","true"
"490","4.4","105","true","490","8.9","65","true","490","14.2","45","true","490","21.6","25","true","490","41.4","15","true","490","2","0","true"
"491","4.4","105","true","491","8.9","65","true","491","14.2","45","true","491","21.6","25","true","491","41.4","15","true","491","2","0","true"
"492","4.4","105","true","492","8.9","65","true","492","14.2","45","true","492","21.6","25","true","492","41.4","15","true","492","2","0","true"
"493","4.4","105","true","493","8.9","65","true","493","14.2","45","true","493","21.6","25","true","493","41.4","15","true","493","2","0","true"
"494","4.4","105","true","494","8.9","65","true","494","14.2","45","true","494","21.6","25","true","494","41.4","15","true","494","2","0","true"
"495","4.4","105","true","495","8.9","65","true","495","14.2","45","true","495","21.6","25","true","495","41.4","15","true","495","2","0","true"
"496","4.4","105","true","496","8.9","65","true","496","14.2","45","true","496","21.6","25","true","496","41.4","15","true","496","2","0","true"
"497","4.4","105","true","497","8.9","65","true","497","14.2","45","true","497","21.6","25","true","497","41.4","15","true","497","2","0","true"
"498","4.4","105","true","498","8.9","65","true","498","14.2","45","true","498","21.6","25","true","498","41.4","15","true","498","2","0","true"
"499","4.4","105","true","499","8.9","65","true","499","14.2","45","true","499","21.6","25","true","499","41.4","15","true","499","2","0","true"
"500","4.4","105","true","500","8.9","65","true","500","14.2","45","true","500","21.6","25","true","500","41.4","15","true","500","2","0","true"
"501","4.4","105","true","501","8.9","65","true","501","14.2","45","true","501","21.6","25","true","501","41.4","15","true","501","2","0","true"
"502","4.4","105","true","502","8.9","65","true","502","14.2","45","true","502","21.6","25","true","502","41.4","15","true","502","2","0","true"
"503","4.4","105","true","503","8.9","65","true","503","14.2","45","true","503","21.6","25","true","503","41.4","15","true","503","2","0","true"
"504","4.4","105","true","504","8.9","65","true","504","14.2","45","true","504","21.6","25","true","504","41.4","15","true","504","2","0","true"
"505","4.4","105","true","505","8.9","65","true","505","14.2","45","true","505","21.6","25","true","505","41.4","15","true","505","2","0","true"
"506","4.4","105","true","506","8.9","65","true","506","14.2","45","true","506","21.6","25","true","506","41.4","15","true","506","2","0","true"
"507","4.4","105","true","507","8.9","65","true","507","14.2","45","true","507","21.6","25","true","507","41.4","15","true","507","2","0","true"
"508","4.4","105","true","508","8.9","65","true","508","14.2","45","true","508","21.6","25","true","508","41.4","15","true","508","2","0","true"
"509","4.4","105","true","509","8.9","65","true","509","14.2","45","true","509","21.6","25","true","509","41.4","15","true","509","2","0","true"
"510","4.4","105","true","510","8.9","65","true","510","14.2","45","true","510","21.6","25","true","510","41.4","15","true","510","2","0","true"
"511","4.4","105","true","511","8.9","65","true","511","14.2","45","true","511","21.6","25","true","511","41.4","15","true","511","2","0","true"
"512","4.4","105","true","512","8.9","65","true","512","14.2","45","true","512","21.6","25","true","512","41.4","15","true","512","2","0","true"
"513","4.4","105","true","513","8.9","65","true","513","14.2","45","true","513","21.6","25","true","513","41.4","15","true","513","2","0","true"
"514","4.4","105","true","514","8.9","65","true","514","14.2","45","true","514","21.6","25","true","514","41.4","15","true","514","2","0","true"
"515","4.4","105","true","515","8.9","65","true","515","14.2","45","true","515","21.6","25","true","515","41.4","15","true","515","2","0","true"
"516","4.4","105","true","516","8.9","65","true","516","14.2","45","true","516","21.6","25","true","516","41.4","15","true","516","2","0","true"
"517","4.4","105","true","517","8.9","65","true","517","14.2","45","true","517","21.6","25","true","517","41.4","15","true","517","2","0","true"
"518","4.4","105","true","518","8.9","65","true","518","14.2","45","true","518","21.6","25","true","518","41.4","15","true","518","2","0","true"
"519","4.4","105","true","519","8.9","65","true","519","14.2","45","true","519","21.6","25","true","519","41.4","15","true","519","2","0","true"
"520","4.4","105","true","520","8.9","65","true","520","14.2","45","true","520","21.6","25","true","520","41.4","15","true","520","2","0","true"
"521","4.4","105","true","521","8.9","65","true","521","14.2","45","true","521","21.6","25","true","521","41.4","15","true","521","2","0","true"
"522","4.4","105","true","522","8.9","65","true","522","14.2","45","true","522","21.6","25","true","522","41.4","15","true","522","2","0","true"
"523","4.4","105","true","523","8.9","65","true","523","14.2","45","true","523","21.6","25","true","523","41.4","15","true","523","2","0","true"
"524","4.4","105","true","524","8.9","65","true","524","14.2","45","true","524","21.6","25","true","524","41.4","15","true","524","2","0","true"
"525","4.4","105","true","525","8.9","65","true","525","14.2","45","true","525","21.6","25","true","525","41.4","15","true","525","2","0","true"
"526","4.4","105","true","526","8.9","65","true","526","14.2","45","true","526","21.6","25","true","526","41.4","15","true","526","2","0","true"
"527","4.4","105","true","527","8.9","65","true","527","14.2","45","true","527","21.6","25","true","527","41.4","15","true","527","2","0","true"
"528","4.4","105","true","528","8.9","65","true","528","14.2","45","true","528","21.6","25","true","528","41.4","15","true","528","2","0","true"
"529","4.4","105","true","529","8.9","65","true","529","14.2","45","true","529","21.6","25","true","529","41.4","15","true","529","2","0","true"
"530","4.4","105","true","530","8.9","65","true","530","14.2","45","true","530","21.6","25","true","530","41.4","15","true","530","2","0","true"
"531","4.4","105","true","531","8.9","65","true","531","14.2","45","true","531","21.6","25","true","531","41.4","15","true","531","2","0","true"
"532","4.4","105","true","532","8.9","65","true","532","14.2","45","true","532","21.6","25","true","532","41.4","15","true","532","6","0","true"
"533","4.4","105","true","533","8.9","65","true","533","14.2","45","true","533","21.6","25","true","533","41.4","15","true","533","6","0","true"
"534","4.4","105","true","534","8.9","65","true","534","14.2","45","true","534","21.6","25","true","534","41.4","15","true","534","6","0","true"
"535","4.4","105","true","535","8.9","65","true","535","14.2","45","true","535","21.6","25","true","535","41.4","15","true","535","6","0","true"
"536","4.4","105","true","536","8.9","65","true","536","14.2","45","true","536","21.6","25","true","536","41.4","15","true","536","6","0","true"
"537","4.4","105","true","537","8.9","65","true","537","14.2","45","true","537","21.6","25","true","537","41.4","15","true","537","6","0","true"
"538","4.4","105","true","538","8.9","65","true","538","14.2","45","true","538","21.6","25","true","538","41.4","15","true","538","6","0","true"
"539","4.4","105","true","539","8.9","65","true","539","14.2","45","true","539","21.6","25","true","539","41.4","15","true","539","6","0","true"
"540","4.4","105","true","540","8.9","65","true","540","14.2","45","true","540","21.6","25","true","540","41.4","15","true","540","6","0","true"
"541","4.4","105","true","541","8.9","65","true","541","14.2","45","true","541","21.6","25","true","541","41.4","15","true","541","6","0","true"
"542","4.4","105","true","542","8.9","65","true","542","14.2","45","true","542","21.6","25","true","542","41.4","15","true","542","6","0","true"
"543","4.4","105","true","543","8.9","65","true","543","14.2","45","true","543","21.6","25","true","543","41.4","15","true","543","6","0","true"
"544","4.4","105","true","544","8.9","65","true","544","14.2","45","true","544","21.6","25","true","544","41.4","15","true","544","6","0","true"
"545","4.4","105","true","545","8.9","65","true","545","14.2","45","true","545","21.6","25","true","545","41.4","15","true","545","6","0","true"
"546","4.4","105","true","546","8.9","65","true","546","14.2","45","true","546","21.6","25","true","546","41.4","15","true","546","6","0","true"
"547","4.4","105","true","547","8.9","65","true","547","14.2","45","true","547","21.6","25","true","547","41.4","15","true","547","6","0","true"
"548","4.4","105","true","548","8.9","65","true","548","14.2","45","true","548","21.6","25","true","548","41.4","15","true","548","6","0","true"
"549","4.4","105","true","549","8.9","65","true","549","14.2","45","true","549","21.6","25","true","549","41.4","15","true","549","6","0","true"
"550","4.4","105","true","550","8.9","65","true","550","14.2","45","true","550","21.6","25","true","550","41.4","15","true","550","6","0","true"
"551","4.4","105","true","551","8.9","65","true","551","14.2","45","true","551","21.6","25","true","551","41.4","15","true","551","6","0","true"
"552","4.4","105","true","552","8.9","65","true","552","14.2","45","true","552","21.6","25","true","552","41.4","15","true","552","6","0","true"
"553","4.4","105","true","553","8.9","65","true","553","14.2","45","true","553","21.6","25","true","553","41.4","15","true","553","6","0","true"
"554","4.4","105","true","554","8.9","65","true","554","14.2","45","true","554","21.6","25","true","554","41.4","15","true","554","6","0","true"
"555","4.4","105","true","555","8.9","65","true","555","14.2","45","true","555","21.6","25","true","555","41.4","15","true","555","6","0","true"
"556","4.4","105","true","556","8.9","65","true","556","14.2","45","true","556","21.6","25","true","556","41.4","15","true","556","6","0","true"
"557","4.4","105","true","557","8.9","65","true","557","14.2","45","true","557","21.6","25","true","557","41.4","15","true","557","8","0","true"
"558","4.4","105","true","558","8.9","65","true","558","14.2","45","true","558","21.6","25","true","558","41.4","15","true","558","8","0","true"
"559","4.4","105","true","559","8.9","65","true","559","14.2","45","true","559","21.6","25","true","559","41.4","15","true","559","8","0","true"
"560","4.4","105","true","560","8.9","65","true","560","14.2","45","true","560","21.6","25","true","560","41.4","15","true","560","8","0","true"
"561","4.4","105","true","561","8.9","65","true","561","14.2","45","true","561","21.6","25","true","561","41.4","15","true","561","8","0","true"
"562","4.4","105","true","562","8.9","65","true","562","14.2","45","true","562","21.6","25","true","562","41.4","15","true","562","8","0","true"
"563","4.4","105","true","563","8.9","65","true","563","14.2","45","true","563","21.6","25","true","563","41.4","15","true","563","8","0","true"
"564","4.4","105","true","564","8.9","65","true","564","14.2","45","true","564","21.6","25","true","564","41.4","15","true","564","8","0","true"
"565","4.4","105","true","565","8.9","65","true","565","14.2","45","true","565","21.6","25","true","565","41.4","15","true","565","8","0","true"
"566","4.4","105","true","566","8.9","65","true","566","14.2","45","true","566","21.6","25","true","566","41.4","15","true","566","8","0","true"
"567","4.4","105","true","567","8.9","65","true","567","14.2","45","true","567","21.6","25","true","567","41.4","15","true","567","8","0","true"
"568","4.4","105","true","568","8.9","65","true","568","14.2","45","true","568","21.6","25","true","568","41.4","15","true","568","8","0","true"
"569","4.4","105","true","569","8.9","65","true","569","14.2","45","true","569","21.6","25","true","569","41.4","15","true","569","8","0","true"
"570","4.4","105","true","570","8.9","65","true","570","14.2","45","true","570","21.6","25","true","570","41.4","15","true","570","8","0","true"
"571","4.4","105","true","571","8.9","65","true","571","14.2","45","true","571","21.6","25","true","571","41.4","15","true","571","8","0","true"
"572","4.4","105","true","572","8.9","65","true","572","14.2","45","true","572","21.6","25","true","572","41.4","15","true","572","8","0","true"
"573","4.4","105","true","573","8.9","65","true","573","14.2","45","true","573","21.6","25","true","573","41.4","15","true","573","8","0","true"
"574","4.4","105","true","574","8.9","65","true","574","14.2","45","true","574","21.6","25","true","574","41.4","15","true","574","8","0","true"
"575","4.4","105","true","575","8.9","65","true","575","14.2","45","true","575","21.6","25","true","575","41.4","15","true","575","8","0","true"
"576","4.4","105","true","576","8.9","65","true","576","14.2","45","true","576","21.6","25","true","576","41.4","15","true","576","8","0","true"
"577","4.4","105","true","577","8.9","65","true","577","14.2","45","true","577","21.6","25","true","577","41.4","15","true","577","8","0","true"
"578","4.4","105","true","578","8.9","65","true","578","14.2","45","true","578","21.6","25","true","578","41.4","15","true","578","8","0","true"
"579","4.4","105","true","579","8.9","65","true","579","14.2","45","true","579","21.6","25","true","579","41.4","15","true","579","8","0","true"
"580","4.4","105","true","580","8.9","65","true","580","14.2","45","true","580","21.6","25","true","580","41.4","15","true","580","8","0","true"
"581","4.4","105","true","581","8.9","65","true","581","14.2","45","true","581","21.6","25","true","581","41.4","15","true","581","8","0","true"
"582","4.4","105","true","582","8.9","65","true","582","14.2","45","true","582","21.6","25","true","582","41.4","15","true","582","8","0","true"
"583","4.4","105","true","583","8.9","65","true","583","14.2","45","true","583","21.6","25","true","583","41.4","15","true","583","9","0","true"
"584","4.4","105","true","584","8.9","65","true","584","14.2","45","true","584","21.6","25","true","584","41.4","15","true","584","12","0","true"
"585","4.4","105","true","585","8.9","65","true","585","14.2","45","true","585","21.6","25","true","585","41.4","15","true","585","13","0","true"
"586","4.4","105","true","586","8.9","65","true","586","14.2","45","true","586","21.6","25","true","586","41.4","15","true","586","13","0","true"
"587","4.4","105","true","587","8.9","65","true","587","14.2","45","true","587","21.6","25","true","587","41.4","15","true","587","13","0","true"
"588","4.4","105","true","588","8.9","65","true","588","14.2","45","true","588","21.6","25","true","588","41.4","15","true","588","13","0","true"
"589","4.4","105","true","589","8.9","65","true","589","14.2","45","true","589","21.6","25","true","589","41.4","15","true","589","13","0","true"
"590","4.4","105","true","590","8.9","65","true","590","14.2","45","true","590","21.6","25","true","590","41.4","15","true","590","13","0","true"
"591","4.4","105","true","591","8.9","65","true","591","14.2","45","true","591","21.6","25","true","591","41.4","15","true","591","13","0","true"
"592","4.4","105","true","592","8.9","65","true","592","14.2","45","true","592","21.6","25","true","592","41.4","15","true","592","13","0","true"
"593","4.4","105","true","593","8.9","65","true","593","14.2","45","true","593","21.6","25","true","593","41.4","15","true","593","13","0","true"
"594","4.4","105","true","594","8.9","65","true","594","14.2","45","true","594","21.6","25","true","594","41.4","15","true","594","13","0","true"
"595","4.4","105","true","595","8.9","65","true","595","14.2","45","true","595","21.6","25","true","595","41.4","15","true","595","13","0","true"
"596","4.4","105","true","596","8.9","65","true","596","14.2","45","true","596","21.6","25","true","596","41.4","15","true","596","18","0","true"
"597","4.4","105","true","597","8.9","65","true","597","14.2","45","true","597","21.6","25","true","597","41.4","15","true","597","22","0","true"
"598","4.4","105","true","598","8.9","65","true","598","14.2","45","true","598","21.6","25","true","598","41.4","15","true","598","25","0","true"
"599","4.4","105","true","599","8.9","65","true","599","14.2","45","true","599","21.6","25","true","599","41.4","15","true","599","26","0","true"
"600","4.4","105","true","600","8.9","65","true","600","14.2","45","true","600","21.6","25","true","600","41.4","15","true","600","26","0","true"
"601","4.4","105","true","601","8.9","65","true","601","14.2","45","true","601","21.6","25","true","601","41.4","15","true","601","30","0","true"
"602","4.4","105","true","602","8.9","65","true","602","14.2","45","true","602","21.6","25","true","602","41.4","15","true","602","30","0","true"
"603","4.4","105","true","603","8.9","65","true","603","14.2","45","true","603","21.6","25","true","603","41.4","15","true","603","30","0","true"
"604","4.4","105","true","604","8.9","65","true","604","14.2","45","true","604","21.6","25","true","604","41.4","15","true","604","35","0","true"
"605","4.4","105","true","605","8.9","65","true","605","14.2","45","true","605","21.6","25","true","605","41.4","15","true","605","35","0","true"
"606","4.4","105","true","606","8.9","65","true","606","14.2","45","true","606","21.6","25","true","606","41.4","15","true","606","37","0","true"
"607","4.4","105","true","607","8.9","65","true","607","14.2","45","true","607","21.6","25","true","607","41.4","15","true","607","38","0","true"
"608","4.4","105","true","608","8.9","65","true","608","14.2","45","true","608","21.6","25","true","608","41.4","15","true","608","39","0","true"
"609","4.4","105","true","609","8.9","65","true","609","14.2","45","true","609","21.6","25","true","609","41.4","15","true","609","40","0","true"
"610","4.4","105","true","610","8.9","65","true","610","14.2","45","true","610","21.6","25","true","610","41.4","15","true","610","40","0","true"
"611","4.4","105","true","611","8.9","65","true","611","14.2","45","true","611","21.6","25","true","611","41.4","15","true","611","40","0","true"
"612","4.4","105","true","612","8.9","65","true","612","14.2","45","true","612","21.6","25","true","612","41.4","15","true","612","40","0","true"
"613","4.4","105","true","613","8.9","65","true","613","14.2","45","true","613","21.6","25","true","613","41.4","15","true","613","43","0","true"
"614","4.4","105","true","614","8.9","65","true","614","14.2","45","true","614","21.6","25","true","614","41.4","15","true","614","44","0","true"
"615","4.4","105","true","615","8.9","65","true","615","14.2","45","true","615","21.6","25","true","615","41.4","15","true","615","46","0","true"
"616","4.4","105","true","616","8.9","65","true","616","14.2","45","true","616","21.6","25","true","616","41.4","15","true","616","44","0","true"
"617","4.4","105","true","617","8.9","65","true","617","14.2","45","true","617","21.6","25","true","617","41.4","15","true","617","43","0","true"
"618","4.4","105","true","618","8.9","65","true","618","14.2","45","true","618","21.6","25","true","618","41.4","15","true","618","41","0","true"
"619","4.4","105","true","619","8.9","65","true","619","14.2","45","true","619","21.6","25","true","619","41.4","15","true","619","41","0","true"
"620","4.4","105","true","620","8.9","65","true","620","14.2","45","true","620","21.6","25","true","620","41.4","15","true","620","40","0","true"
"621","4.4","105","true","621","8.9","65","true","621","14.2","45","true","621","21.6","25","true","621","41.4","15","true","621","39","0","true"
"622","4.4","105","true","622","8.9","65","true","622","14.2","45","true","622","21.6","25","true","622","41.4","15","true","622","51","0","true"
"623","4.4","105","true","623","8.9","65","true","623","14.2","45","true","623","21.6","25","true","623","41.4","15","true","623","57","0","true"
"624","4.4","105","true","624","8.9","65","true","624","14.2","45","true","624","21.6","25","true","624","41.4","15","true","624","61","0","true"
"625","4.4","105","true","625","8.9","65","true","625","14.2","45","true","625","21.6","25","true","625","41.4","15","true","625","62","0","true"
"626","4.4","105","true","626","8.9","65","true","626","14.2","45","true","626","21.6","25","true","626","41.4","15","true","626","65","0","true"
"627","4.4","105","true","627","8.9","65","true","627","14.2","45","true","627","21.6","25","true","627","41.4","15","true","627","65","0","true"
"628","4.4","105","true","628","8.9","65","true","628","14.2","45","true","628","21.6","25","true","628","41.4","15","true","628","68","0","true"
"629","4.4","105","true","629","8.9","65","true","629","14.2","45","true","629","21.6","25","true","629","41.4","15","true","629","66","0","true"
"630","4.4","105","true","630","8.9","65","true","630","14.2","45","true","630","21.6","25","true","630","41.4","15","true","630","66","0","true"
"631","4.4","105","true","631","8.9","65","true","631","14.2","45","true","631","21.6","25","true","631","41.4","15","true","631","64","0","true"
"632","4.4","105","true","632","8.9","65","true","632","14.2","45","true","632","21.6","25","true","632","41.4","15","true","632","62","0","true"
"633","4.4","105","true","633","8.9","65","true","633","14.2","45","true","633","21.6","25","true","633","41.4","15","true","633","58","0","true"
"634","4.4","105","true","634","8.9","65","true","634","14.2","45","true","634","21.6","25","true","634","41.4","15","true","634","56","0","true"
"635","4.4","105","true","635","8.9","65","true","635","14.2","45","true","635","21.6","25","true","635","41.4","15","true","635","53","0","true"
"636","4.4","105","true","636","8.9","65","true","636","14.2","45","true","636","21.6","25","true","636","41.4","15","true","636","49","0","true"
"637","4.4","105","true","637","8.9","65","true","637","14.2","45","true","637","21.6","25","true","637","41.4","15","true","637","49","0","true"
"638","4.4","105","true","638","8.9","65","true","638","14.2","45","true","638","21.6","25","true","638","41.4","15","true","638","47","0","true"
"639","4.4","105","true","639","8.9","65","true","639","14.2","45","true","639","21.6","25","true","639","41.4","15","true","639","37","0","true"
"640","4.4","105","true","640","8.9","65","true","640","14.2","45","true","640","21.6","25","true","640","41.4","15","true","640","32","0","true"
"641","4.4","105","true","641","8.9","65","true","641","14.2","45","true","641","21.6","25","true","641","41.4","15","true","641","32","0","true"
"642","4.4","105","true","642","8.9","65","true","642","14.2","45","true","642","21.6","25","true","642","41.4","15","true","642","32","0","true"
"643","4.4","105","true","643","8.9","65","true","643","14.2","45","true","643","21.6","25","true","643","41.4","15","true","643","30","0","true"
"644","4.4","105","true","644","8.9","65","true","644","14.2","45","true","644","21.6","25","true","644","41.4","15","true","644","28","0","true"
"645","4.4","105","true","645","8.9","65","true","645","14.2","45","true","645","21.6","25","true","645","41.4","15","true","645","27","0","true"
"646","4.4","105","true","646","8.9","65","true","646","14.2","45","true","646","21.6","25","true","646","41.4","15","true","646","26","0","true"
"647","4.4","105","true","647","8.9","65","true","647","14.2","45","true","647","21.6","25","true","647","41.4","15","true","647","8","0","true"
"648","4.4","105","true","648","8.9","65","true","648","14.2","45","true","648","21.6","25","true","648","41.4","15","true","648","8","0","true"
"649","4.4","105","true","649","8.9","65","true","649","14.2","45","true","649","21.6","25","true","649","41.4","15","true","649","8","0","true"
"650","4.4","105","true","650","8.9","65","true","650","14.2","45","true","650","21.6","25","true","650","41.4","15","true","650","8","0","true"
"651","4.4","105","true","651","8.9","65","true","651","14.2","45","true","651","21.6","25","true","651","41.4","15","true","651","8","0","true"
"652","4.4","105","true","652","8.9","65","true","652","14.2","45","true","652","21.6","25","true","652","41.4","15","true","652","8","0","true"
"653","4.4","105","true","653","8.9","65","true","653","14.2","45","true","653","21.6","25","true","653","41.4","15","true","653","8","0","true"
"654","4.4","105","true","654","8.9","65","true","654","14.2","45","true","654","21.6","25","true","654","41.4","15","true","654","8","0","true"
